version,batch,operation,query,sample,milliseconds,count
baseline,3,all-view-results,調べ,1,66.259208,10
baseline,3,all-view-results,調べ,2,125.6225,10
baseline,3,all-view-results,調べ,3,89.086042,10
baseline,3,all-view-results,調べ,4,50.705167,10
baseline,3,all-view-results,調べ,5,50.0355,10
baseline,3,all-view-results,調べ,6,46.583084,10
baseline,3,all-view-results,調べ,7,49.579583,10
baseline,3,all-view-results,調べ,8,54.53175,10
baseline,3,all-view-results,調べ,9,44.056333,10
baseline,3,all-view-results,調べ,10,50.365833,10
baseline,3,all-view-results,調べ,11,43.494708,10
baseline,3,all-view-results,調べ,12,47.428709,10
baseline,3,all-view-results,調べ,13,77.320792,10
baseline,3,all-view-results,調べ,14,57.705458,10
baseline,3,all-view-results,調べ,15,63.786,10
baseline,3,all-view-results,調べ,16,59.022792,10
baseline,3,all-view-results,調べ,17,59.400666,10
baseline,3,all-view-results,調べ,18,66.417292,10
baseline,3,all-view-results,調べ,19,60.7885,10
baseline,3,verb-view-results,調べ,0,148.851625,6
baseline,3,verb-view-results,調べ,1,59.108833,6
baseline,3,verb-view-results,調べ,2,76.241125,6
baseline,3,verb-view-results,調べ,3,54.801584,6
baseline,3,verb-view-results,調べ,4,48.662417,6
baseline,3,verb-view-results,調べ,5,62.171667,6
baseline,3,verb-view-results,調べ,6,73.425792,6
baseline,3,verb-view-results,調べ,7,61.886167,6
baseline,3,verb-view-results,調べ,8,66.5885,6
baseline,3,verb-view-results,調べ,9,66.563125,6
baseline,3,verb-view-results,調べ,10,63.661375,6
baseline,3,verb-view-results,調べ,11,46.561334,6
baseline,3,verb-view-results,調べ,12,55.420708,6
baseline,3,verb-view-results,調べ,13,48.883208,6
baseline,3,verb-view-results,調べ,14,63.853667,6
baseline,3,verb-view-results,調べ,15,48.518083,6
baseline,3,verb-view-results,調べ,16,54.328917,6
baseline,3,verb-view-results,調べ,17,69.244166,6
baseline,3,verb-view-results,調べ,18,61.016333,6
baseline,3,verb-view-results,調べ,19,48.882375,6
after,3,all-view-results,round,0,11.965291,52
after,3,all-view-results,round,1,10.33,52
after,3,all-view-results,round,2,9.942041,52
after,3,all-view-results,round,3,9.584625,52
after,3,all-view-results,round,4,10.906959,52
after,3,all-view-results,round,5,9.287958,52
after,3,all-view-results,round,6,10.024042,52
after,3,all-view-results,round,7,12.197292,52
after,3,all-view-results,round,8,9.649584,52
after,3,all-view-results,round,9,15.467291,52
after,3,all-view-results,round,10,8.471333,52
after,3,all-view-results,round,11,11.32525,52
after,3,all-view-results,round,12,10.835,52
after,3,all-view-results,round,13,9.088625,52
after,3,all-view-results,round,14,11.242334,52
after,3,all-view-results,round,15,10.999458,52
after,3,all-view-results,round,16,18.631125,52
after,3,all-view-results,round,17,8.603875,52
after,3,all-view-results,round,18,9.621667,52
after,3,all-view-results,round,19,9.693167,52
after,3,verb-view-results,round,0,11.421875,46
after,3,verb-view-results,round,1,11.220291,46
after,3,verb-view-results,round,2,18.859667,46
after,3,verb-view-results,round,3,17.772917,46
after,3,verb-view-results,round,4,9.898208,46
after,3,verb-view-results,round,5,10.744916,46
after,3,verb-view-results,round,6,11.713666,46
after,3,verb-view-results,round,7,11.812917,46
after,3,verb-view-results,round,8,10.496333,46
after,3,verb-view-results,round,9,10.723583,46
after,3,verb-view-results,round,10,10.777167,46
after,3,verb-view-results,round,11,11.009416,46
after,3,verb-view-results,round,12,12.17075,46
after,3,verb-view-results,round,13,12.677625,46
after,3,verb-view-results,round,14,11.804041,46
after,3,verb-view-results,round,15,11.671458,46
after,3,verb-view-results,round,16,12.876542,46
after,3,verb-view-results,round,17,9.713792,46
after,3,verb-view-results,round,18,11.608333,46
after,3,verb-view-results,round,19,11.177333,46
baseline,3,all-view-results,round,0,29.844291,52
baseline,3,all-view-results,round,1,29.325375,52
baseline,3,all-view-results,round,2,28.506958,52
baseline,3,all-view-results,round,3,27.420334,52
baseline,3,all-view-results,round,4,27.780708,52
baseline,3,all-view-results,round,5,32.597709,52
baseline,3,all-view-results,round,6,27.7475,52
baseline,3,all-view-results,round,7,28.48375,52
baseline,3,all-view-results,round,8,26.973375,52
baseline,3,all-view-results,round,9,27.401,52
baseline,3,all-view-results,round,10,35.445375,52
baseline,3,all-view-results,round,11,30.434083,52
baseline,3,all-view-results,round,12,28.362167,52
baseline,3,all-view-results,round,13,32.66975,52
baseline,3,all-view-results,round,14,34.3765,52
baseline,3,all-view-results,round,15,27.064458,52
baseline,3,all-view-results,round,16,31.281833,52
baseline,3,all-view-results,round,17,28.823458,52
baseline,3,all-view-results,round,18,27.351083,52
baseline,3,all-view-results,round,19,28.710792,52
baseline,3,verb-view-results,round,0,32.551875,46
baseline,3,verb-view-results,round,1,33.741042,46
baseline,3,verb-view-results,round,2,27.025875,46
baseline,3,verb-view-results,round,3,28.543958,46
baseline,3,verb-view-results,round,4,29.714708,46
baseline,3,verb-view-results,round,5,44.033708,46
baseline,3,verb-view-results,round,6,27.47625,46
baseline,3,verb-view-results,round,7,27.974917,46
baseline,3,verb-view-results,round,8,29.244917,46
baseline,3,verb-view-results,round,9,50.022333,46
baseline,3,verb-view-results,round,10,32.978166,46
baseline,3,verb-view-results,round,11,29.287125,46
baseline,3,verb-view-results,round,12,32.11225,46
baseline,3,verb-view-results,round,13,32.17625,46
baseline,3,verb-view-results,round,14,69.089625,46
baseline,3,verb-view-results,round,15,35.902333,46
baseline,3,verb-view-results,round,16,39.424625,46
baseline,3,verb-view-results,round,17,32.142625,46
baseline,3,verb-view-results,round,18,46.351875,46
baseline,3,verb-view-results,round,19,33.057959,46
after,3,all-view-results,zzzz-no-match,0,10.030417,0
after,3,all-view-results,zzzz-no-match,1,8.703834,0
after,3,all-view-results,zzzz-no-match,2,20.722583,0
after,3,all-view-results,zzzz-no-match,3,14.508292,0
after,3,all-view-results,zzzz-no-match,4,24.382792,0
after,3,all-view-results,zzzz-no-match,5,11.692458,0
after,3,all-view-results,zzzz-no-match,6,8.576375,0
after,3,all-view-results,zzzz-no-match,7,11.715792,0
after,3,all-view-results,zzzz-no-match,8,11.8845,0
after,3,all-view-results,zzzz-no-match,9,20.592916,0
after,3,all-view-results,zzzz-no-match,10,9.907209,0
after,3,all-view-results,zzzz-no-match,11,9.794417,0
after,3,all-view-results,zzzz-no-match,12,10.680833,0
after,3,all-view-results,zzzz-no-match,13,10.943792,0
after,3,all-view-results,zzzz-no-match,14,10.562875,0
after,3,all-view-results,zzzz-no-match,15,11.829958,0
after,3,all-view-results,zzzz-no-match,16,10.971666,0
after,3,all-view-results,zzzz-no-match,17,10.184833,0
after,3,all-view-results,zzzz-no-match,18,13.108208,0
after,3,all-view-results,zzzz-no-match,19,9.119792,0
after,3,verb-view-results,zzzz-no-match,0,12.378084,0
after,3,verb-view-results,zzzz-no-match,1,25.921791,0
after,3,verb-view-results,zzzz-no-match,2,13.577334,0
after,3,verb-view-results,zzzz-no-match,3,9.740083,0
after,3,verb-view-results,zzzz-no-match,4,15.484917,0
after,3,verb-view-results,zzzz-no-match,5,11.434667,0
after,3,verb-view-results,zzzz-no-match,6,11.307292,0
after,3,verb-view-results,zzzz-no-match,7,22.5725,0
after,3,verb-view-results,zzzz-no-match,8,11.98625,0
after,3,verb-view-results,zzzz-no-match,9,21.884042,0
after,3,verb-view-results,zzzz-no-match,10,33.178666,0
after,3,verb-view-results,zzzz-no-match,11,27.265958,0
after,3,verb-view-results,zzzz-no-match,12,36.425,0
after,3,verb-view-results,zzzz-no-match,13,8.496667,0
after,3,verb-view-results,zzzz-no-match,14,12.4235,0
after,3,verb-view-results,zzzz-no-match,15,13.0435,0
after,3,verb-view-results,zzzz-no-match,16,8.237,0
after,3,verb-view-results,zzzz-no-match,17,42.498083,0
after,3,verb-view-results,zzzz-no-match,18,52.958208,0
after,3,verb-view-results,zzzz-no-match,19,18.160875,0
baseline,3,all-view-results,zzzz-no-match,0,10.641708,0
baseline,3,all-view-results,zzzz-no-match,1,32.891833,0
baseline,3,all-view-results,zzzz-no-match,2,18.759916,0
baseline,3,all-view-results,zzzz-no-match,3,21.76225,0
baseline,3,all-view-results,zzzz-no-match,4,24.517958,0
baseline,3,all-view-results,zzzz-no-match,5,29.558125,0
baseline,3,all-view-results,zzzz-no-match,6,20.617709,0
baseline,3,all-view-results,zzzz-no-match,7,12.712,0
baseline,3,all-view-results,zzzz-no-match,8,9.035,0
baseline,3,all-view-results,zzzz-no-match,9,10.807833,0
baseline,3,all-view-results,zzzz-no-match,10,11.441375,0
baseline,3,all-view-results,zzzz-no-match,11,14.164334,0
baseline,3,all-view-results,zzzz-no-match,12,9.654958,0
baseline,3,all-view-results,zzzz-no-match,13,14.636875,0
baseline,3,all-view-results,zzzz-no-match,14,16.01575,0
baseline,3,all-view-results,zzzz-no-match,15,14.207375,0
baseline,3,all-view-results,zzzz-no-match,16,10.917083,0
baseline,3,all-view-results,zzzz-no-match,17,22.677208,0
baseline,3,all-view-results,zzzz-no-match,18,17.155042,0
baseline,3,all-view-results,zzzz-no-match,19,18.503541,0
baseline,3,verb-view-results,zzzz-no-match,0,9.933,0
baseline,3,verb-view-results,zzzz-no-match,1,12.469416,0
baseline,3,verb-view-results,zzzz-no-match,2,24.597667,0
baseline,3,verb-view-results,zzzz-no-match,3,25.872541,0
baseline,3,verb-view-results,zzzz-no-match,4,15.253791,0
baseline,3,verb-view-results,zzzz-no-match,5,28.945583,0
baseline,3,verb-view-results,zzzz-no-match,6,17.894125,0
baseline,3,verb-view-results,zzzz-no-match,7,10.210042,0
baseline,3,verb-view-results,zzzz-no-match,8,11.9235,0
baseline,3,verb-view-results,zzzz-no-match,9,10.988834,0
baseline,3,verb-view-results,zzzz-no-match,10,11.024625,0
baseline,3,verb-view-results,zzzz-no-match,11,23.470208,0
baseline,3,verb-view-results,zzzz-no-match,12,8.549792,0
baseline,3,verb-view-results,zzzz-no-match,13,11.019583,0
baseline,3,verb-view-results,zzzz-no-match,14,13.287,0
baseline,3,verb-view-results,zzzz-no-match,15,15.688375,0
baseline,3,verb-view-results,zzzz-no-match,16,12.466875,0
baseline,3,verb-view-results,zzzz-no-match,17,10.486416,0
baseline,3,verb-view-results,zzzz-no-match,18,11.812375,0
baseline,3,verb-view-results,zzzz-no-match,19,11.622459,0
baseline,4,all-view-results,,0,4.062375,1228
baseline,4,all-view-results,,1,8.186041,1228
baseline,4,all-view-results,,2,10.005042,1228
baseline,4,all-view-results,,3,10.422958,1228
baseline,4,all-view-results,,4,24.035042,1228
baseline,4,all-view-results,,5,6.712541,1228
baseline,4,all-view-results,,6,5.744125,1228
baseline,4,all-view-results,,7,3.995833,1228
baseline,4,all-view-results,,8,7.2365,1228
baseline,4,all-view-results,,9,7.917167,1228
baseline,4,all-view-results,,10,10.306833,1228
baseline,4,all-view-results,,11,10.22475,1228
baseline,4,all-view-results,,12,4.542334,1228
baseline,4,all-view-results,,13,20.998959,1228
baseline,4,all-view-results,,14,15.489834,1228
baseline,4,all-view-results,,15,10.181417,1228
baseline,4,all-view-results,,16,34.687209,1228
baseline,4,all-view-results,,17,7.486834,1228
baseline,4,all-view-results,,18,8.108291,1228
baseline,4,all-view-results,,19,19.501083,1228
baseline,4,verb-view-results,,0,13.551125,620
baseline,4,verb-view-results,,1,16.768541,620
baseline,4,verb-view-results,,2,15.369333,620
baseline,4,verb-view-results,,3,19.118708,620
baseline,4,verb-view-results,,4,12.022666,620
baseline,4,verb-view-results,,5,4.558958,620
baseline,4,verb-view-results,,6,19.113875,620
baseline,4,verb-view-results,,7,30.04425,620
baseline,4,verb-view-results,,8,4.758458,620
baseline,4,verb-view-results,,9,4.535708,620
baseline,4,verb-view-results,,10,6.5985,620
baseline,4,verb-view-results,,11,15.977,620
baseline,4,verb-view-results,,12,14.276083,620
baseline,4,verb-view-results,,13,6.314041,620
baseline,4,verb-view-results,,14,4.793708,620
baseline,4,verb-view-results,,15,6.820625,620
baseline,4,verb-view-results,,16,18.395917,620
baseline,4,verb-view-results,,17,7.613458,620
baseline,4,verb-view-results,,18,9.770583,620
baseline,4,verb-view-results,,19,8.91325,620
after,4,all-view-results,,0,2.034792,1228
after,4,all-view-results,,1,2.073208,1228
after,4,all-view-results,,2,11.800916,1228
after,4,all-view-results,,3,1.747416,1228
after,4,all-view-results,,4,1.459209,1228
after,4,all-view-results,,5,1.511292,1228
after,4,all-view-results,,6,1.778333,1228
after,4,all-view-results,,7,1.529208,1228
after,4,all-view-results,,8,3.195,1228
after,4,all-view-results,,9,2.262417,1228
after,4,all-view-results,,10,8.766042,1228
after,4,all-view-results,,11,1.452042,1228
after,4,all-view-results,,12,5.667375,1228
after,4,all-view-results,,13,9.956584,1228
after,4,all-view-results,,14,1.425375,1228
after,4,all-view-results,,15,4.366084,1228
after,4,all-view-results,,16,1.404,1228
after,4,all-view-results,,17,3.350709,1228
after,4,all-view-results,,18,1.522042,1228
after,4,all-view-results,,19,1.56625,1228
after,4,verb-view-results,,0,6.447375,620
after,4,verb-view-results,,1,3.312375,620
after,4,verb-view-results,,2,15.239959,620
after,4,verb-view-results,,3,10.81775,620
after,4,verb-view-results,,4,2.993625,620
after,4,verb-view-results,,5,10.583208,620
after,4,verb-view-results,,6,5.025541,620
after,4,verb-view-results,,7,3.069708,620
after,4,verb-view-results,,8,3.488167,620
after,4,verb-view-results,,9,10.085583,620
after,4,verb-view-results,,10,4.77275,620
after,4,verb-view-results,,11,14.863208,620
after,4,verb-view-results,,12,3.87375,620
after,4,verb-view-results,,13,7.504792,620
after,4,verb-view-results,,14,3.884583,620
after,4,verb-view-results,,15,3.045416,620
after,4,verb-view-results,,16,5.12675,620
after,4,verb-view-results,,17,5.681667,620
after,4,verb-view-results,,18,3.107958,620
after,4,verb-view-results,,19,3.303208,620
baseline,4,all-view-results,   ,0,10.70275,1228
baseline,4,all-view-results,   ,1,31.09625,1228
baseline,4,all-view-results,   ,2,14.528417,1228
baseline,4,all-view-results,   ,3,5.06275,1228
baseline,4,all-view-results,   ,4,4.973958,1228
baseline,4,all-view-results,   ,5,6.201334,1228
baseline,4,all-view-results,   ,6,5.03175,1228
baseline,4,all-view-results,   ,7,11.814625,1228
baseline,4,all-view-results,   ,8,5.121833,1228
baseline,4,all-view-results,   ,9,25.214459,1228
baseline,4,all-view-results,   ,10,5.7685,1228
baseline,4,all-view-results,   ,11,5.54575,1228
baseline,4,all-view-results,   ,12,4.601,1228
baseline,4,all-view-results,   ,13,6.036667,1228
baseline,4,all-view-results,   ,14,15.099084,1228
baseline,4,all-view-results,   ,15,14.568625,1228
baseline,4,all-view-results,   ,16,5.200041,1228
baseline,4,all-view-results,   ,17,17.33075,1228
baseline,4,all-view-results,   ,18,31.071084,1228
baseline,4,all-view-results,   ,19,5.583209,1228
baseline,4,verb-view-results,   ,0,26.38075,620
baseline,4,verb-view-results,   ,1,5.851292,620
baseline,4,verb-view-results,   ,2,7.292083,620
baseline,4,verb-view-results,   ,3,16.877292,620
baseline,4,verb-view-results,   ,4,9.221208,620
baseline,4,verb-view-results,   ,5,20.31825,620
baseline,4,verb-view-results,   ,6,28.547083,620
baseline,4,verb-view-results,   ,7,18.306917,620
baseline,4,verb-view-results,   ,8,32.220583,620
baseline,4,verb-view-results,   ,9,30.591375,620
baseline,4,verb-view-results,   ,10,8.678125,620
baseline,4,verb-view-results,   ,11,17.638375,620
baseline,4,verb-view-results,   ,12,15.446833,620
baseline,4,verb-view-results,   ,13,5.986875,620
baseline,4,verb-view-results,   ,14,5.869959,620
baseline,4,verb-view-results,   ,15,6.006166,620
baseline,4,verb-view-results,   ,16,8.939833,620
baseline,4,verb-view-results,   ,17,16.812583,620
baseline,4,verb-view-results,   ,18,6.3555,620
baseline,4,verb-view-results,   ,19,9.505292,620
after,4,all-view-results,   ,0,10.058958,1228
after,4,all-view-results,   ,1,1.370834,1228
after,4,all-view-results,   ,2,2.244458,1228
after,4,all-view-results,   ,3,1.817167,1228
after,4,all-view-results,   ,4,2.117959,1228
after,4,all-view-results,   ,5,9.567542,1228
after,4,all-view-results,   ,6,1.292416,1228
after,4,all-view-results,   ,7,13.248708,1228
after,4,all-view-results,   ,8,30.306958,1228
after,4,all-view-results,   ,9,2.097958,1228
after,4,all-view-results,   ,10,1.472083,1228
after,4,all-view-results,   ,11,1.765583,1228
after,4,all-view-results,   ,12,5.166667,1228
after,4,all-view-results,   ,13,9.072792,1228
after,4,all-view-results,   ,14,2.725167,1228
after,4,all-view-results,   ,15,12.407042,1228
after,4,all-view-results,   ,16,1.560916,1228
after,4,all-view-results,   ,17,3.016834,1228
after,4,all-view-results,   ,18,15.3885,1228
after,4,all-view-results,   ,19,1.348416,1228
after,4,verb-view-results,   ,0,3.31625,620
after,4,verb-view-results,   ,1,22.672542,620
after,4,verb-view-results,   ,2,26.837792,620
after,4,verb-view-results,   ,3,4.07,620
after,4,verb-view-results,   ,4,2.95175,620
after,4,verb-view-results,   ,5,39.155292,620
after,4,verb-view-results,   ,6,8.23525,620
after,4,verb-view-results,   ,7,27.206,620
after,4,verb-view-results,   ,8,15.937791,620
after,4,verb-view-results,   ,9,24.362583,620
after,4,verb-view-results,   ,10,4.796833,620
after,4,verb-view-results,   ,11,3.218041,620
after,4,verb-view-results,   ,12,3.408042,620
after,4,verb-view-results,   ,13,7.118291,620
after,4,verb-view-results,   ,14,8.012334,620
after,4,verb-view-results,   ,15,15.847625,620
after,4,verb-view-results,   ,16,3.83425,620
after,4,verb-view-results,   ,17,21.785708,620
after,4,verb-view-results,   ,18,4.190583,620
after,4,verb-view-results,   ,19,2.859583,620
baseline,4,all-view-results,l,0,32.699584,858
baseline,4,all-view-results,l,1,47.652083,858
baseline,4,all-view-results,l,2,32.747541,858
baseline,4,all-view-results,l,3,25.245208,858
baseline,4,all-view-results,l,4,27.097917,858
baseline,4,all-view-results,l,5,31.060333,858
baseline,4,all-view-results,l,6,60.690875,858
baseline,4,all-view-results,l,7,28.28325,858
baseline,4,all-view-results,l,8,58.601541,858
baseline,4,all-view-results,l,9,22.000042,858
baseline,4,all-view-results,l,10,22.421209,858
baseline,4,all-view-results,l,11,26.7415,858
baseline,4,all-view-results,l,12,46.374542,858
baseline,4,all-view-results,l,13,22.829667,858
baseline,4,all-view-results,l,14,45.599041,858
baseline,4,all-view-results,l,15,49.626292,858
baseline,4,all-view-results,l,16,36.785584,858
baseline,4,all-view-results,l,17,20.477291,858
baseline,4,all-view-results,l,18,29.0375,858
baseline,4,all-view-results,l,19,39.961333,858
baseline,4,verb-view-results,l,0,32.871917,500
baseline,4,verb-view-results,l,1,17.384667,500
baseline,4,verb-view-results,l,2,18.627625,500
baseline,4,verb-view-results,l,3,17.1265,500
baseline,4,verb-view-results,l,4,36.095084,500
baseline,4,verb-view-results,l,5,18.122292,500
baseline,4,verb-view-results,l,6,19.958333,500
baseline,4,verb-view-results,l,7,33.25625,500
baseline,4,verb-view-results,l,8,19.113042,500
baseline,4,verb-view-results,l,9,26.37575,500
baseline,4,verb-view-results,l,10,23.6295,500
baseline,4,verb-view-results,l,11,17.5785,500
baseline,4,verb-view-results,l,12,19.191875,500
baseline,4,verb-view-results,l,13,28.550333,500
baseline,4,verb-view-results,l,14,52.003541,500
baseline,4,verb-view-results,l,15,17.88175,500
baseline,4,verb-view-results,l,16,22.881625,500
baseline,4,verb-view-results,l,17,44.401666,500
baseline,4,verb-view-results,l,18,17.615125,500
baseline,4,verb-view-results,l,19,32.625375,500
after,4,all-view-results,l,0,18.415792,858
after,4,all-view-results,l,1,8.939083,858
after,4,all-view-results,l,2,12.86925,858
after,4,all-view-results,l,3,11.541375,858
after,4,all-view-results,l,4,15.32425,858
after,4,all-view-results,l,5,8.101083,858
after,4,all-view-results,l,6,8.423,858
after,4,all-view-results,l,7,13.854334,858
after,4,all-view-results,l,8,7.454,858
after,4,all-view-results,l,9,11.201375,858
after,4,all-view-results,l,10,16.57325,858
after,4,all-view-results,l,11,6.629125,858
after,4,all-view-results,l,12,6.4785,858
after,4,all-view-results,l,13,5.850666,858
after,4,all-view-results,l,14,6.738834,858
after,4,all-view-results,l,15,6.458625,858
after,4,all-view-results,l,16,7.071208,858
after,4,all-view-results,l,17,7.164417,858
after,4,all-view-results,l,18,5.518334,858
after,4,all-view-results,l,19,26.374709,858
after,4,verb-view-results,l,0,11.87425,500
after,4,verb-view-results,l,1,8.510083,500
after,4,verb-view-results,l,2,9.007333,500
after,4,verb-view-results,l,3,17.703459,500
after,4,verb-view-results,l,4,6.484625,500
after,4,verb-view-results,l,5,10.355875,500
after,4,verb-view-results,l,6,8.946209,500
after,4,verb-view-results,l,7,7.342291,500
after,4,verb-view-results,l,8,19.418416,500
after,4,verb-view-results,l,9,62.793708,500
after,4,verb-view-results,l,10,5.893584,500
after,4,verb-view-results,l,11,37.533291,500
after,4,verb-view-results,l,12,11.024167,500
after,4,verb-view-results,l,13,9.560417,500
after,4,verb-view-results,l,14,132.261792,500
after,4,verb-view-results,l,15,41.471667,500
after,4,verb-view-results,l,16,7.354542,500
after,4,verb-view-results,l,17,19.401042,500
after,4,verb-view-results,l,18,9.661458,500
after,4,verb-view-results,l,19,26.934917,500
baseline,4,all-view-results,look,0,38.005334,40
baseline,4,all-view-results,look,1,29.151083,40
baseline,4,all-view-results,look,2,39.81225,40
baseline,4,all-view-results,look,3,46.006834,40
baseline,4,all-view-results,look,4,50.783916,40
baseline,4,all-view-results,look,5,66.650959,40
baseline,4,all-view-results,look,6,45.85575,40
baseline,4,all-view-results,look,7,47.304125,40
baseline,4,all-view-results,look,8,52.219167,40
baseline,4,all-view-results,look,9,37.038166,40
baseline,4,all-view-results,look,10,66.580333,40
baseline,4,all-view-results,look,11,41.574917,40
baseline,4,all-view-results,look,12,112.127916,40
baseline,4,all-view-results,look,13,57.598208,40
baseline,4,all-view-results,look,14,36.927625,40
baseline,4,all-view-results,look,15,41.589542,40
baseline,4,all-view-results,look,16,40.465834,40
baseline,4,all-view-results,look,17,52.007917,40
baseline,4,all-view-results,look,18,47.997334,40
baseline,4,all-view-results,look,19,51.298958,40
baseline,4,verb-view-results,look,0,31.01025,10
baseline,4,verb-view-results,look,1,55.953542,10
baseline,4,verb-view-results,look,2,49.687542,10
baseline,4,verb-view-results,look,3,33.909791,10
baseline,4,verb-view-results,look,4,41.695083,10
baseline,4,verb-view-results,look,5,39.052042,10
baseline,4,verb-view-results,look,6,41.171959,10
baseline,4,verb-view-results,look,7,35.05225,10
baseline,4,verb-view-results,look,8,63.145792,10
baseline,4,verb-view-results,look,9,48.492958,10
baseline,4,verb-view-results,look,10,53.872541,10
baseline,4,verb-view-results,look,11,45.605416,10
baseline,4,verb-view-results,look,12,57.308042,10
baseline,4,verb-view-results,look,13,45.095875,10
baseline,4,verb-view-results,look,14,43.986542,10
baseline,4,verb-view-results,look,15,42.404625,10
baseline,4,verb-view-results,look,16,34.838291,10
baseline,4,verb-view-results,look,17,42.573042,10
baseline,4,verb-view-results,look,18,34.740791,10
baseline,4,verb-view-results,look,19,61.974292,10
after,4,all-view-results,look,0,9.164208,40
after,4,all-view-results,look,1,10.692959,40
after,4,all-view-results,look,2,9.013875,40
after,4,all-view-results,look,3,16.55475,40
after,4,all-view-results,look,4,16.9335,40
after,4,all-view-results,look,5,11.659583,40
after,4,all-view-results,look,6,10.186333,40
after,4,all-view-results,look,7,10.156542,40
after,4,all-view-results,look,8,16.828792,40
after,4,all-view-results,look,9,12.255125,40
after,4,all-view-results,look,10,10.816917,40
after,4,all-view-results,look,11,10.683917,40
after,4,all-view-results,look,12,19.884,40
after,4,all-view-results,look,13,10.660042,40
after,4,all-view-results,look,14,19.844667,40
after,4,all-view-results,look,15,19.921,40
after,4,all-view-results,look,16,13.110458,40
after,4,all-view-results,look,17,10.056291,40
after,4,all-view-results,look,18,10.431875,40
after,4,all-view-results,look,19,11.791125,40
after,4,verb-view-results,look,0,10.551834,10
after,4,verb-view-results,look,1,25.68725,10
after,4,verb-view-results,look,2,31.114125,10
after,4,verb-view-results,look,3,17.512458,10
after,4,verb-view-results,look,4,21.468458,10
after,4,verb-view-results,look,5,10.040333,10
after,4,verb-view-results,look,6,17.329167,10
after,4,verb-view-results,look,7,16.829083,10
after,4,verb-view-results,look,8,18.6975,10
after,4,verb-view-results,look,9,14.922583,10
after,4,verb-view-results,look,10,22.181417,10
after,4,verb-view-results,look,11,26.080958,10
after,4,verb-view-results,look,12,8.997834,10
after,4,verb-view-results,look,13,16.117458,10
after,4,verb-view-results,look,14,17.996958,10
after,4,verb-view-results,look,15,13.031208,10
after,4,verb-view-results,look,16,10.640041,10
after,4,verb-view-results,look,17,18.549625,10
after,4,verb-view-results,look,18,14.111084,10
after,4,verb-view-results,look,19,9.254375,10
baseline,4,all-view-results,look into,0,40.438833,2
baseline,4,all-view-results,look into,1,39.7675,2
baseline,4,all-view-results,look into,2,31.668333,2
baseline,4,all-view-results,look into,3,44.312042,2
baseline,4,all-view-results,look into,4,29.21025,2
baseline,4,all-view-results,look into,5,35.825458,2
baseline,4,all-view-results,look into,6,35.6385,2
baseline,4,all-view-results,look into,7,32.741542,2
baseline,4,all-view-results,look into,8,39.427584,2
baseline,4,all-view-results,look into,9,42.599959,2
baseline,4,all-view-results,look into,10,52.559,2
baseline,4,all-view-results,look into,11,41.192458,2
baseline,4,all-view-results,look into,12,39.488541,2
baseline,4,all-view-results,look into,13,43.620458,2
baseline,4,all-view-results,look into,14,38.540875,2
baseline,4,all-view-results,look into,15,62.22875,2
baseline,4,all-view-results,look into,16,57.525666,2
baseline,4,all-view-results,look into,17,55.813167,2
baseline,4,all-view-results,look into,18,73.957084,2
baseline,4,all-view-results,look into,19,34.244083,2
baseline,4,verb-view-results,look into,0,31.611667,2
baseline,4,verb-view-results,look into,1,43.837416,2
baseline,4,verb-view-results,look into,2,52.693042,2
baseline,4,verb-view-results,look into,3,48.178125,2
baseline,4,verb-view-results,look into,4,52.615834,2
baseline,4,verb-view-results,look into,5,51.035416,2
baseline,4,verb-view-results,look into,6,44.219875,2
baseline,4,verb-view-results,look into,7,45.776,2
baseline,4,verb-view-results,look into,8,36.769834,2
baseline,4,verb-view-results,look into,9,48.362542,2
baseline,4,verb-view-results,look into,10,32.186667,2
baseline,4,verb-view-results,look into,11,51.885459,2
baseline,4,verb-view-results,look into,12,132.359833,2
baseline,4,verb-view-results,look into,13,65.554375,2
baseline,4,verb-view-results,look into,14,90.947583,2
baseline,4,verb-view-results,look into,15,43.542334,2
baseline,4,verb-view-results,look into,16,90.063125,2
baseline,4,verb-view-results,look into,17,94.023291,2
baseline,4,verb-view-results,look into,18,62.731708,2
baseline,4,verb-view-results,look into,19,52.83725,2
after,4,all-view-results,look into,0,19.625334,2
after,4,all-view-results,look into,1,9.827417,2
after,4,all-view-results,look into,2,11.643417,2
after,4,all-view-results,look into,3,10.505625,2
after,4,all-view-results,look into,4,8.1465,2
after,4,all-view-results,look into,5,11.266166,2
after,4,all-view-results,look into,6,16.50125,2
after,4,all-view-results,look into,7,16.372166,2
after,4,all-view-results,look into,8,9.038833,2
after,4,all-view-results,look into,9,15.658583,2
after,4,all-view-results,look into,10,20.126875,2
after,4,all-view-results,look into,11,17.686166,2
after,4,all-view-results,look into,12,9.035708,2
after,4,all-view-results,look into,13,10.966459,2
after,4,all-view-results,look into,14,11.800958,2
after,4,all-view-results,look into,15,8.987042,2
after,4,all-view-results,look into,16,12.237667,2
after,4,all-view-results,look into,17,20.760042,2
after,4,all-view-results,look into,18,13.161709,2
after,4,all-view-results,look into,19,17.167458,2
after,4,verb-view-results,look into,0,10.370083,2
after,4,verb-view-results,look into,1,14.351916,2
after,4,verb-view-results,look into,2,13.061208,2
after,4,verb-view-results,look into,3,12.625958,2
after,4,verb-view-results,look into,4,10.185958,2
after,4,verb-view-results,look into,5,10.817333,2
